ID	Text	LanguageID	Translation
8751666	A Duw a ddywedodd, Bydded goleuni, a goleuni a fu.	663803	And God said: Let there be light. And there was light.
8752085	A Duw a welodd y goleuni, mai da oedd: a Duw a wahanodd rhwng y goleuni a’r tywyllwch.	7928931	And God saw the light that it was good; and he divided the light from the darkness.
8760110	Athro dw i.	259069	I am a teacher.
8760111	Athrawes dw i.	259069	I am a teacher.
8766551	Mae Donald Trump yn gancr oddi ar ddynoliaeth	8766549	Donald Trump is a cancer upon humanity.
8766563	Mae Donald Trump yn gancr oddi ar y ddaear hon.	8766561	Donald Trump is a cancer upon this earth.
8766566	Arosan ni ar gyfer Tomas.	3312007	We'll wait for Tom.
8766586	Pryd digwyddodd hyn?	687502	When did it happen?
8766600	Does dim triniaeth ar gyfer COVID-19	8642139	There is no treatment for COVID-19.
8767054	Stopiwch leidr, stopiwch leidr!	8767030	Stop thief, stop thief!
8772020	Mae’r cawl yn rhy boeth.	1106888	The soup is too hot.
8781503	Peidiwch!	1042227	Stop it!
8657488	Paid!	1042227	Stop it!
8781508	Stopiwch!	1042227	Stop it!
8781510	Stopia!	1042227	Stop it!
8781637	Mae Tomos yn fawddyn.	8416689	Tom is vile.
8783050	Mae gynni hi ychydig lyfrau.	456689	She has a few books.
8783059	Dwi eisiau gweithio mewn Ysbyty.	5661463	I want to work in a hospital.
8783060	Dwi’n bwyta reis bob dydd.	7089421	I eat rice every day.
8783564	Oedd Tomas yn gwybod?	2235673	Did Tom know?
8796370	Croesawyd ef â banllefau gan y bobl.	8796371	He was welcomed with loud shouting by the people.
8796378	Beth yw'r afon wrth y mor?	8796379	What is the river compared with the sea?
8798832	Mae'r llyfrgell mor bell â'r orsaf.	8798833	The library is as far as the station.
8798839	Mae'r ferch yn dewach na'r bachgen.	8798841	The girl is fatter than the boy.
8798846	Fi ydy'r gorau.	409664	I am the best.
8798847	Chi ydy'r tala.	1391803	You are the tallest one.
8798852	Nhw ydy'r gwaetha.	8798853	They are the worst.
8798856	Nhw oedd y gwaetha.	8798858	They were the worst.
8800655	Wyt ti'n gwrando arna' i?	1184647	Are you listening to me?
8800656	Maen nhw'n edrych arnon ni.	8800657	They're looking at us.
8800659	Rydw i'n rhoi anrheg iddi hi.	8800660	I'm giving her a present.
8800661	Wyt ti wedi gofyn iddyn nhw?	8800663	Have you asked them?
8800665	Wyt ti wedi gweld llun ohoni hi?	8800666	Have you seen a picture of her?
8800807	Maen nhw'n siarad amdanoch chi.	3308545	They're talking about you.
8800816	Wyt ti'n poeni amdani hi?	3920540	Are you worried about her?
8800820	Wyt ti'n mynd i ysgrifennu ati hi?	8800821	Are you going to write to her?
8800825	Dw i wedi anfon llythyr atyn nhw.	8800826	I have sent a letter to them.
8802979	Dych chi ddim yn gweithio'n galed.	8802980	You aren't working hard.
8802982	Dydy'r plant ddim yn chwarae pêl droed yn y parc.	8802984	The children are not playing football in the park.
8803477	Paid â chodi pais wedi pisio.	4850071	Don't cry over spilt milk.
8804326	Dydi o ddim gwerth rhech defaid.	590746	The game is not worth the candle.
8804334	Roedd rhech Capel.	8804332	It was a silent fart.
8804342	Roedd fel rhech mewn pot jam	8804337	It was as useless as a chocolate teapot.
8804386	Mae Tom yn goc oen.	8156147	Tom's a dick.
8805796	Roeddech chi'n gweithio'n galed.	8805797	You were working hard.
8805799	Roedd hi'n siopa yn Llundain.	8805801	She was shopping in London.
8805803	Roedd y llyfrau ar y bwrdd.	8805805	The books were on the table.
8805810	Doedd y plant ddim yn y gwely.	8805811	The children weren't in bed.
8805814	Roeddw i'n rhy hwyr.	2549655	I was too late.
8805815	Oeddwn i'n rhy hwyr?	8805816	Was I too late?
8805820	Roedd problem.	2548160	There was a problem.
8805824	Roedd 'na broblem.	2548160	There was a problem.
8805828	Doedd yr ateb ddim yn iawn.	8805829	The answer wasn't right.
8805828	Doedd yr ateb ddim yn iawn.	8805831	The answer was not right.
8806606	Mae o’n fel rhech mewn pot jam	8806605	It is as useless as a chocolate teapot.
8806608	Dwi i wedi cachu.	8246873	I shat.
8808983	Mae o wedi meddwi.	470162	He is drunk.
8833856	Fe welodd hi'r ffilm neithiwr.	8833857	She saw the film last night.
8833860	Wisgais i ddim ffrog newydd ddoe.	8833861	I didn't wear a new dress yesterday.
8836818	Mi aethon nhw i chwarae yn y parc ar ôl yr ysgol.	8836819	They went to play in the park after school.
8836830	Mi es i i'r gwely'n gynnar neithiwr.	5852631	I went to bed early last night.
8836835	Fe aeth y plant i'r ysgol ar y bws.	8836838	The children went to school on the bus.
8836840	Fe ddest ti i'r gwaith gyda Tom y bore 'ma.	8836843	You came to work with Tom this morning.
8867250	Bydd rhaid i ni brysur.	2548029	We'll have to hurry.
8895620	Os gwelwch yn dda.	393357	Please.
8992460	Wyt ti wedi gweld y ffilm ‘Inception’?	7871437	Have you seen the movie "Inception"?
8992464	Mae’r dyn yn fawr.	8962695	The man is big.
8992465	Rhaid i ni trio stopio hi.	3909465	We've got to try and stop her.
8992469	Mae car newydd ganddi hi.	8268901	She has a new car.
8992470	Diolch am agor y drws.	4016285	Thanks for opening the door.
8992560	Allwn i ddim yn gwneud hynny eto.	4666480	I couldn't do that again.
8992619	Mae problem gyda Tom.	3023763	Tom has got a problem.
8992627	Gweithion nhw drwy'r nos.	3736456	They worked all night.
8992687	Mae Tom yn anghywir fel arfer.	5018164	Tom is wrong as usual.
8992903	Roedd e'n tecstio ei ffrind e.	8614363	He was texting his friend.
8992908	Dw i ddim eisiau mynd yn ôl adre eto.	2015162	I don't want to go back home yet.
8993140	Dyw Tom ddim yn hoffi cwrw neu win.	7356787	Tom doesn't like beer or wine.
8993150	Mae Tom wedi ennill eto.	5858790	Tom has won again.
8993153	Mae hi'n gyfeillgar i bawb, ond yw hi?	8529454	She's friendly to everyone, isn't she?
8993158	Roedd Sami a Layla yn chwerthin.	7229372	Sami and Layla were laughing.
8994181	Dych chi’n deall y cwestiwn yma?	8234796	Do you understand this question?
8994189	Mae’n rhy hwyr i fynd nawr.	8928835	It's too late to go now.
8994193	Ti’n gwylio ffilm.	6892695	You're watching a film.
8994199	Dylech chi dechrau dysgu Ffrangeg.	8433478	You should start learning French.
8994206	Dwedodd e fod e’n gwneud ei waith cartef.	7386865	He said he'd do his homework.
8994208	Roedd e’n bwrw eira.	2248882	It was snowing.
8994747	Dyw Tom ddim yn gallu gweithio'r wythnos yma.	1164493	Tom is unable to work this week.
8994958	Rhaid iddo fe gwneud e nawr.	1911988	He must do it now.
8994959	Galla i'n siarad Saesneg yn barod.	7843615	I can already speak English.
8994961	Beth yn nhw'n gwneud yma heno?	5820558	What are they doing here tonight?
8994963	Mae hi'n hapus gyda'i swydd newydd.	7386628	She's happy with her new job.
8994974	Ydy fory yn rhy fuan?	3409182	Is tomorrow too soon?
8996413	Ga i defnyddio dy ffôn di?	858915	Could I use your phone?
9255139	Yn bendant!	30542	Definitely!
9255154	Gwych!	52023	Brilliant!
9255162	Anghredadwy!	268828	Unbelievable!
9255165	Yn wir?	373216	Really?
9255174	Shwmae.	538123	Hi.
9255184	Hwrê!	943665	Hooray!
9255190	Neidia!	1102981	Jump!
9255196	Sori!	1105399	Sorry!
9255203	Cyfrinair?	1172670	Password?
8657514	Arhosa!	1744314	Wait!
9255227	Ceisia!	1747561	Try!
9255231	Dechreua!	1768349	Begin!
9255238	Siarada!	1802121	Speak!
9255241	Gwrandawa.	1913088	Listen.
9255247	Atebwch!	2275597	Answer!
9255256	Sgwenna!	2739031	Write!
9255261	Gwena.	2764108	Smile.
9255264	Yn anffodus!	2795814	Unfortunately!
9255275	Arhoswch.	3048304	Wait.
9255281	Mae'n flin 'da fi.	3378159	Sorry.
9255283	Sori.	3378159	Sorry.
9255293	Joiwch!	3560910	Enjoy!
9255305	Mwynhewch.	3897153	Enjoy.
9255310	Yn barod!	4298425	Ready!
9255313	Yn union!	4739738	Exactly!
9255336	Cwffia!	6004026	Fight!
9255344	Canwch!	6046862	Sing!
9255361	Eistedda!	6092709	Sit!
9255363	Eisteddwch!	6092709	Sit!
6890112	Dydy hi ddim yn rhy anodd i ddysgu Ffrangeg.	7197305	It isn't too hard to learn French.
7035128	Gwraig tŷ dw i.	1764900	I'm a housewife.
8117910	Dw i'n mynd i fod yn ewythr.	10178611	I am going to be an uncle.
8118052	Mae pob un o'n myfyrwyr yn astudio Ffrangeg.	10178613	All of our students are studying French.
7351974	Cewch wared ohono fe.	2735127	Get rid of him.
8117905	Aeth Tom i'r gampfa.	3434097	Tom went to the gym.
10178995	Dych chi'n hoffi bwyta caws?	10178998	Do you like to eat cheese?
10178999	Athrawes dych chi, Mary?	10179000	Are you a teacher, Mary?
10179012	Dwi ddim yn hoffi gwisgo jîns newydd.	10179019	I don't like wearing new jeans.
8118036	Dydy'r het ddim yn ffitio fi.	10182868	The hat does not fit me.
8118036	Dydy'r het ddim yn ffitio fi.	10182871	The hat doesn't fit me.
10182884	Oes gynni hi ardd?	10182886	Does she have a garden?
10182887	Oes ganddyn nhw ardd?	10182890	Do they have a garden?
10182892	Dyn ni'n garddio	2241489	We were gardening.
10182893	Mae e'n dwlu gardio	2309346	He loves gardening.
10182894	Dw i'n dwlu garddio	2427878	I love gardening.
10182895	Dw i'n hoffi garddio	4500146	I like gardening.
10182896	Mae hi'n dwlu garddio	2427879	She loves gardening.
10182897	Mae Tom yn dwlu garddio	2647459	Tom loves gardening.
10182899	Mae Tom yn mwynhau garddio	3428546	Tom enjoys gardening.
10182900	Dw i'n mwynhau garddio	5859653	I enjoy gardening.
10182901	Mae fy ngardd yn fach	790118	My garden is small.
10182902	Fach yw fy ngardd	790118	My garden is small.
10182903	Garddwr yw e	1766663	He's a gardener.
10182904	Dw i'n dwlu dy ardd di	1841669	I love your garden.
10182905	Dw i'n dwlu dy ardd	1841669	I love your garden.
10182906	Dw i'n dwlu eich gardd chi	1841669	I love your garden.
10182907	Dw i'n dwlu eich gardd	1841669	I love your garden.
10182908	Y garddwr dw i	3735586	I'm the gardener.
10182909	Garddwr yw Tom	3921519	Tom is a gardener.
10182912	Garddwr dw i	5851308	I'm a gardener.
10182914	Nid yn fy ngardd	5893895	Not in my garden.
10182916	Wyt ti'n hoffi garddio?	6079124	Do you like gardening?
10182917	Dych chi'n hoffi garddio?	6079124	Do you like gardening?
10182940	Mae e'n hoffi gweithio yn yr ardd	301704	He likes to work in the garden.
10182944	Gwaith	6102422	Work.
10182980	Dywedodd hi bod hi'n brysur iawn	7401659	She told me she was very busy.
8117910	Dw i'n mynd i fod yn ewythr.	2545411	I'm going to be an uncle.
8118076	Ond pam dwyt ti ddim eisiau mynd i Genefa?	10182956	But why don't you want to go to Geneva?
10271800	Dych chi'n hoffi teledu?	10271803	Do you like television?
10271805	Dw i'n hoffi cwrw.	2245932	I like beer.
10271809	Dw i ddim yn bwyta cig.	10271810	I'm not eating meat.
10271811	Dw i'n yfed gwin coch.	10271812	I'm drinking red wine.
10271813	Dw i ddim yn hoffi moron chwaith.	10271814	I don't like carrots either.
10271821	Mae hi'n wlyb heddiw, ond bydd hi'n well yfory.	10271823	It is wet today, but it will be better tomorrow.
10271824	Mae hi'n braf ond yn niwlog.	10271826	It's fine, but foggy.
10271827	Ond dych chi ddim yn bwyta llysiau!	10271828	But you don't eat vegetables!
10271830	Mae Tom yn mwynhau gwylio'r athletau ar y teledu.	10271831	Tom enjoys watching the athletics on the television.
10271834	Wnest ti ddim gwylio'r gêm neithiwr.	10271835	You didn't watch the game last night.
10271839	Gwnaethon ni wylio'r teledu nos Fawrth diwetha.	10271840	We watched television last Tuesday night.
10271841	Dw i'n prynu tegan.	10271842	I am buying a toy.
10271844	Wnaethoch chi degan gyda ffrind?	10271845	Did you make a toy with a friend?
10271852	Wnest ti ginio ddoe?	10271853	Did you make lunch yesterday?
10271857	Wnest ti'r gwaith?	10271858	Did you do the work?
10271862	Ga i brynu tri oren?	10271863	May I buy three oranges?
10271864	Dw i ddim eisiau prynu reis heddiw.	10271866	I don't want to buy rice today.
10271868	Prynodd Tom wyau ond dim bacwn.	10271870	Tom bought eggs but no bacon.
10271871	Do, gwnes i frecwast blasus bore dydd Llun.	10271873	Yes, I made a delicious breakfast Monday morning.
10271877	Wnes i ginio ddoe? Naddo, gwnest ti frecwast.	10271878	Did I make dinner yesterday? No, you made breakfast.
10271880	Wnaethoch chi frecwast heddiw? Do.	10271881	Did you make breakfast today? Yes.
10271884	Dw i'n prynu orenau a afalau.	10271885	I am buying oranges and apples.
10271887	Wyt ti'n smwddio?	10271888	Are you ironing?
10271897	Dw i'n mwynhau llysiau.	10271898	I enjoy vegetables.
10271902	Gwnest ti ginio blasus iawn nos Fercher.	10271903	You made a very tasty dinner on Wednesday night.
10271907	Wyt ti'n hoffi bwyta swper?	10271908	Do you like to eat supper?
10271909	Dyn ni'n hoffi menyn.	10271910	We like butter.
10271915	Mae e'n dysgu Ffiseg.	10271917	He is teaching Physics.
10271973	Dyn ni'n dysgu nofio.	10271974	We are learning to swim.
10271978	Dest ti i'r arddangosfa yma ddoe.	10271980	You came to the exhibition here yesterday.
10271986	Wyt ti'n hoffi cerdded yma?	10271987	Do you like walking here?
10271989	Daethoch chi a Tom yma ddoe.	10271991	You brought Tom here yesterday.
10271995	Cyn i chi wneud cinio, gwna i lanhau'r bwrdd.	10271996	Before you make dinner, I will clean the table.
10271998	Ar ôl i ti wneud brecwast, mi wna i'r llestri.	10272000	After you make breakfast, I will do the dishes.
10272001	Gwna i'r papuro ar ôl i ti wneud y peintio.	10272002	I will do the papering after you do the painting.
10272003	Dw i'n mwynhau gwneud brecwast.	10272004	I enjoy making breakfast.
10272006	Wyt ti'n rhifo teganau.	10272007	You are counting toys.
10272011	Ydy rhif ffôn yr ysgol yn y ddesg?	10272012	Is the school's phone number in the desk?
10272013	Mae rhif ffôn Tom yn y ddesg.	10272015	Tom's phone number is in the desk.
10272017	Dyn ni'n hoffi gwisgo esgidiau newydd.	10272018	We like wearing new shoes.
10272021	Wyt ti'n gwisgo crys newydd?	10272023	Are you wearing a new shirt?
10272053	Dych chi'n gwisgo trowsus newydd.	10272054	You are wearing new trousers.
10272056	Wyt ti'n gwisgo siwmper newydd.	10272057	You are wearing a new jumper.
10272058	Dw i'n gwisgo menig da.	10272060	I'm wearing good gloves.
10272061	Ydy e wedi gwisgo'r siwt newydd eto?	10272062	Has he worn the new suit yet?
10272063	Wyt ti wedi gwisgo'r siwt?	10272064	Have you worn the suit?
10272091	Dw i'n gwisgo crys.	10272092	I am wearing a shirt.
10272094	Dw i'n gwisgo esgidiau da iawn.	10272095	I wear very good shoes.
10272098	Dych chi'n hoffi blows Mary?	10272100	Do you like Mary's blouse?
10272106	Cafodd y drydedd ferch anrheg Nadolig wych.	10272108	The third girl got an excellent Christmas present.
10272109	Dydd Nadolig yw'r pumed ar hugain o Ragfyr.	10272110	Christmas Day is the twenty-fifth of December.
10272111	Mae'r Nadolig ar y pumed ar hugain o Ragfyr.	10272113	Christmas is on the twenty-fifth of December.
10272114	Ble mae'r parti Nadolig?	10272115	Where is the Christmas party?
10272118	Roedd y parti Nadolig yn rhy swnllyd i fi.	10272119	The Christmas party was too noisy for me.
10272120	Wyt ti'n edrych ymlaen at y Nadolig?	10272122	Are you looking forward to Christmas?
10272123	Roedd y parti Nadolig yn wych.	10272124	The Christmas party was great.
10272142	Chaethoch chi ddim anrheg.	10272143	You did not get a present.
10272146	Gaethoch chi ffôn symudol fel anrheg ddoe?	10272148	Did you get a mobile phone as a present yesterday?
10272149	Dw i'n edrych am anrheg Nadolig i fy wyres.	10272150	I am looking for a Christmas present for my granddaughter.
10272152	Mae Tom yn hoffi'r anrheg.	10272153	Owen likes the present.
10272156	Diolch am fy anrhegion!	10272157	Thank you for my presents!
10272160	Dymunwn ni Nadolig Llawen i chi.	10272163	We wish you a Merry Christmas.
10272164	Dymunwn ni benblwydd hapus i ti.	10272165	We wish you a happy birthday.
10272166	Chwefror y nawfed ydy penblwydd Mary.	10272168	February the ninth is Mary's birthday.
10272169	Medi'r seithfed yw penblwydd Tom.	10272170	September the seventh is Tom's birthday.
10272172	Pryd mae eich penblwydd priodas?	10272173	When is your wedding anniversary?
10272175	Llongyfarchiadau. Yn ôl Tom, roedd yr arholiadau newydd yn anodd iawn.	10272176	Congratulations. According to Tom, the new exams were very difficult.
10272177	Dwedodd Mary ei bod hi'n hapus iawn gyda'r arholiadau.	10272178	Mary said that she was very happy with the exams.
10272179	Llongyfarchiadau ar lwyddo yn yr arholiadau.	10272180	Congratulations on succeeding in the exams.
10272182	Mwynhewch eich ymddeoliad!	10272183	Enjoy your retirement!
10272188	Maen nhw'n dweud bod nhw wedi cael llond bol o'r rhyngrwyd erbyn hyn.	10272189	They say that they are fed up with the internet now.
10272191	Mae'r rhyngrwyd yn ein pentref yn araf iawn.	10272193	The internet in our village is very slow.
10272194	Ga i gysylltu â'r rhyngrwyd yma?	10272195	May I connect to the internet here?
10272236	Roedd Megan yn meddwl bod ei rhieni'n codi cywilydd arni hi o flaen ei ffrindiau.	10272237	Megan thought that her parents were embarrassing her in front of her friends.
10272238	Paid â chodi cywilydd arna i!	10272239	Don't embarrass me!
10272242	Dylai'r rheolwr cyllid newydd fod wedi dechrau erbyn hyn.	10272243	The new finance manager should have started by now.
10272244	Rheolwr cyllid y cwmni yw Mary.	10272246	The company finance manager is Mary.
10272260	Mae'r tai newydd yn ddrud.	10272262	The new houses are expensive.
10272264	Mae'r tai melyn yn rhad.	10272265	The yellow houses are cheap.
10272268	Mary ydy'r rheolwr cyffredinol newydd, yn ôl Tom.	10272269	Mary is the new general manager, according to Tom.
10272271	Ble bydd y cyfarfod cyffredinol eleni?	10272272	Where will the general meeting be this year?
10272273	Bydd y Cyfarfod Cyffredinol wythnos nesa, yn ôl gwefan y cwmn	10272274	The General Meeting will be next week, according to the company's website.
10272296	Does dim elw mewn moron, yn ôl Tom.	10272297	There is no profit in carrots, according to Tom.
10272298	Mae'r cwmni newydd wedi gwneud elw bach eleni.	10272299	The new company has made a small profit this year.
10272301	Ydy'r cyfrifydd wedi gwneud y cyfrifon?	10272302	Has the accountant done the accounts?
10272303	Ble mae'r rheolwr adnoddau dynol?	10272304	Where is the human resources manager?
10272306	Mae'r cwmni'n marchnata ei nwyddau yn Affrica.	10272307	The company markets its goods in Africa.
10272309	Fydd y nwyddau'n cyrraedd mewn pryd?	10272310	Will the goods arrive in time?
10272312	Dydy eu dyledion ddim dan reolaeth o gwbl.	10272313	Their debts are not under control at all.
10272314	Mae gormod o ddyled gyda nhw ar hyn o bryd.	10272316	They have too much debt at the moment.
10272317	Does dim problem, mae popeth dan reolaeth.	10272318	There's no problem, everything is under control.
10272320	Dwedodd Tom basai fe'n hysbysebu ei gar yn y papur wythnos nesa.	10272321	Tom said that he would advertise his car in the paper next week.
10272323	Mae Tom yn hysbysebu moron.	10272324	Tom advertises carrots.
10272326	Mae Mary yn hysbysebu ceir.	10272327	Mary advertises cars.
10272328	Does dim croeso i'r diafol yn nhŷ Tom.	10272330	There is no welcome for the devil in Tom's house.
10272331	Nac oes, does dim diafol!	10272332	No, there is no devil!
10272334	Ble mae'r diafol?	10272335	Where is the devil?
10272336	Roedd hi'n berson ysbrydol iawn yn y gorffennol.	10272338	She used to be a very spiritual person in the past.
10272339	Oedd eich taid yn berson ysbrydol?	10272340	Was your grandfather a spiritual person?
10272342	Mae Mary yn berson ysbrydol.	10272344	Mary is a spiritual person.
10272345	Dych chi'n credu bod ysbrydolrwydd yn bwysig i ni?	10272346	Do you believe that spirituality is important to us?
10272347	Oes digon o ysbrydolrwydd yn y byd?	10272348	Is there enough spirituality in the world?
10272351	Dych chi'n meddwl bod enaid gyda ni?	10272352	Do you think that we have a soul?
10272353	Wyt ti wedi colli dy enaid di?	10272354	Have you lost your soul?
10272355	Mae Tom wedi colli ei enaid e.	10272357	Tom has lost his soul.
10272358	Dwedodd hi fod awra goch gyda Mary.	10272360	She said that Mary had a red aura.
10272361	Dw i ddim yn credu bod ysbryd yma o gwbl.	10272362	I do not believe that there is a ghost here at all.
10272364	Oes ysbryd yma? Nac oes.	10272365	Is there a ghost here? No.
10272366	Tasai digon o amser gyda fi, baswn i'n myfyrio am hanner awr bob dydd.	10272367	If I had enough time, I would meditate for half an hour every day.
10272368	Maen nhw'n myfyrio gyda'i gilydd.	10272369	They meditate together.
10272371	Mae Tom yn myfyrio.	10272373	Tom meditates.
10272387	Oes ofergoelion yn Iwerddon?	10272388	Are there superstitions in Ireland?
10272390	Hoffwn i wybod mwy am ofergoelion yn yr ardal.	10272391	I would like to know more about superstitions in the area.
10272393	Ydyn nhw'n mwynhau darllen am hen ofergoelion?	10272394	Do they enjoy reading about old superstitions?
10272398	Sut basech chi'n egluro goleuedigaeth iddyn nhw?	10272399	How would you explain enlightenment to them?
10272400	Wyt ti'n credu mewn goleuedigaeth?	10272401	Do you believe in enlightenment?
10272404	Dydyn nhw ddim yn licio arogldarth.	10272406	They do not like incense.
10272409	Ydy Mary yn defnyddio arogldarth?	10272412	Does Mary use incense?
10272413	Maen nhw'n hoffi defnyddio arogldarth.	10272415	They like using incense.
10272417	Mae pensil Mary yn y swyddfa.	10272418	Mary's pencil is in the office.
10272420	Mae Tom yn hoffi pensil Mary.	10272422	Tom likes Mary's pencil.
10272424	Ga i fenthyg dy naddwr glas?	10272425	May I borrow your blue sharpener?
10272426	Rhaid i mi fenthyg pren mesur gan yr athro.	10272427	I have to borrow a ruler from the teacher.
10272428	Ga i fenthyg y pren mesur?	10272431	Can I borrow the ruler?
10272434	Mae'r pren mesur wedi torri.	10272436	The ruler is broken.
10272437	Dw i wedi torri rhywbeth.	10272438	I have broken something.
10272439	Wyt ti wedi torri'r pensil?	10272441	Have you broken the pencil?
10272442	Mae rwber yn eich cas pensiliau.	10272443	There is an eraser in your pencil case.
10272444	Oes cas pensiliau ar y bwrdd?	10272446	Is there a pencil case on the table?
10272451	Ydy hi wedi prynu cas pensiliau newydd?	10272452	Has she bought a new pencil case?
10272453	Mae Mary angen cas pensiliau newydd.	10272455	Mary needs a new pencil case.
10272457	Ble mae'r cwmpawd sbâr?	10272458	Where is the spare compass?
10272460	Cwmpawd pwy ydy hwn?	10272461	Whose compass is this?
10272462	Mae cwmpawd gyda Mary.	10272463	Mary has a compass.
10272465	Mae cyfrifiannell gyda Tom.	10272466	Tom has a calculator.
10272468	Pwy sy wedi colli rwber?	10272469	Who has lost an eraser?
10272472	Oes digon o arian gyda'r banciau?	10272473	Do the banks have enough money?
10272475	Mae'r dynion cyfoethog yn gweithio yn y banciau.	10272476	The rich men work in the banks.
10272477	Mae llawer o arian gyda'r banciau.	10272478	The banks have a lot of money.
10272480	Dydy Mary ddim yn hoffi talu trethi.	10272483	Mary doesn't like paying taxes.
10272485	Rhaid i fi gael cyfrif cyfrifiadur newydd.	10272486	I have to get a new computer account.
10272510	Bydd hi angen cyfrif newydd ar y system.	10272511	She will need a new account on the system.
10271973	Dyn ni'n dysgu nofio.	10278552	We're learning to swim.
10272437	Dw i wedi torri rhywbeth.	10278553	I've broken something.
10284689	Yn bod dim ond myfyriwr, dw i ddim yn fforddio i gael fy mhriodi.	21403	Being only a student, I can't afford to get married.
10284690	Mae hi'n edrych bod Tom a Mary ddim yn mynd i briodi.	8415810	It looks like Tom and Mary aren't going to get married.
10284691	Ro'n Yanni yn hela'n anghyfreithlon yn y goedwig 'na.	8784101	Yanni was illegally hunting in that forest.
10271815	Dw i ddim yn yfed gwin gwyn.	10284692	I don't drink white wine.
8050200	Mae fy llaw mewn dŵr poeth.	10284697	My hand is in hot water.
8118048	Ychwanegaist siwgr i dy goffi.	5956873	You added sugar to your coffee.
10271806	Dw i'n bwyta bara a selsig.	10284699	I am eating bread and sausages.
8269545	Dyma yr fan lle Claddwyd Lewis Jones.	10284703	Here is the place where Lewis Jones is buried.
8269545	Dyma yr fan lle Claddwyd Lewis Jones.	10284705	This is where Lewis Jones is buried.
6890112	Dydy hi ddim yn rhy anodd i ddysgu Ffrangeg.	7197307	It's not too difficult to learn French.
8118053	Dw i'n gwybod nad ydy Tom yn gwybod y gwnaeth Mari hynny.	7516717	I know Tom doesn't know Mary did that.
10574966	Mae cefnogaeth yn bwysig iawn.	5740556	Support is very important.
10574968	Dw i'n meddwl bod dim byd yn bwysicach na chyfeillgarwch.	2984340	I think nothing is more important than friendship.
10574970	Dwyt ti ddim yn gwybod faint o arian sy' arnaf i.	5937135	You don't know how much money I owe.
10574971	Pe na bai cerddoriaeth, byddai'r byd yn lle diflas.	1994579	If it weren't for music, the world would be a boring place.
10574972	Oes rhaid i Tom aros ym Moston trwy'r wythnos?	6240491	Does Tom have to stay in Boston all week?
10574975	Cafodd Yanni berthynas gyfrinachol efo Skura.	9800767	Yanni had a secret relationship with Skura.
10574978	Paid ag anghofio hynny.	1841193	Don't forget that.
10574979	Na anghofier hynny.	1841193	Don't forget that.
10574984	Dyna ddywedodd fy mam wrtha' i.	7875954	That's what my mom told me.
10574986	Saif ei fila ar y bryn.	309734	Her villa sits on the hill.
10574988	Dyma'r dyn eira mwyaf hyll 'dw i erioed wedi'i weld!	2934386	This is the ugliest snowman I've ever seen!
10574990	Peintiodd ei feic yn las.	7385727	He painted his bicycle blue.
10574993	Caniataodd Tom i Mair yrru'i gar.	6125387	Tom allowed Mary to drive his car.
10574994	Wneith o ddim ateb.	8479826	He won't answer.
10574995	Addawodd Tom i fynd i Awstralia gyda Mair.	7155978	Tom promised to go to Australia with Mary.
10574996	Dw i o hyd yn clywed pethau da am Tom.	5936954	I keep hearing good things about Tom.
10574997	Rwyt ti'n gwybod sut i yrru, 'dwyt?	8069737	You know how to drive, don't you?
10574998	Gofynnais iddynt arwyddo'r papurau.	3919850	I asked them to sign the papers.
10575001	Dywedodd Tom nad oedd yn poeni am hynny.	6248675	Tom said he wasn't worried about that.
10575003	Hei, ti!	1493522	Hey, you!
10575004	Dyletswydd ar bawb yw dilyn y gyfraith.	321049	To obey the law is everyone's duty.
10575005	Dw i ddim eisiau gwybod pam nad wyt ti'n fy hoffi.	3415380	I don't want to know why you don't like me.
10575008	Sylweddolais ar bâr ffres o ôl-troed yn yr eira.	8893265	I noticed a new set of footprints in the snow.
10575010	Do'n i methu gwneud dim ar y pryd.	8398660	I couldn't do anything at that time.
10575011	Ddylai Tom ddim wedi cael ei anfon i'r carchar.	6257845	Tom should've been sent to prison.
10575013	Ro'n i'n meddwl byddai'r coleg yn lle mwy diddorol.	3583315	I thought college would be a more interesting place.
10575014	Newidiodd Sami ddim byd.	6469312	Sami didn't change anything.
10575019	Mae Mair a Tom yn byw gyda'i gilydd.	5651235	Mary and Tom live together.
10575023	Gallwch siarad Rwsieg a Tsieinëeg ill dwy.	1827212	You can speak both Russian and Chinese.
10575024	Mae wyth morwr ar ddeugain ar y llong.	1492965	Forty-eight sailors are on the ship.
10575025	Byddai modd i ddyn na aeth i'r ysgol ddwyn o drên nwyddau, ond pe bai addysg brifysgol ganndo, byddai modd iddo ddwyn y rheilffordd i gyd.	21495	A man who has never gone to school may steal from a freight car, but if he has a university education, he may steal the whole railroad.
10575026	Mae'n ddrwg gennyf os y'th frifais.	2545910	I'm sorry if I hurt you.
10575027	Wrth i ti yrru, dylet ganolbwyntio ar y ffordd.	1783755	While you drive, you should focus on the road.
10575029	Roedd Tom yn hyderus, hefyd.	4494431	Tom was confident, too.
10575030	Rwyt ti'n gwybod nad ydw i'n dda iawn yn canu.	7516861	You know that I can't sing very well.
10575031	Mae Tom yn well ar y piano na fi.	3417605	Tom is better at the piano than I am.
10575039	Cafodd Tom ei anafu mewn damwain draffig.	8375467	Tom got hurt in a traffic accident.
